證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
2646,星宇航空,"2,495,350","1,423,704","1,071,646",0,0,0,0,0,0,"-66,727","2,000","48,727","-46,727","34,000","54,000","-20,000","1,004,919",20260609
2377,微星,"9,404,100","8,586,819","817,281",0,0,0,"9,000",355,"8,645","175,629","90,000","97,237","-7,237","300,596","117,730","182,866","1,001,555",20260609
066166,台積電元大61購31,0,0,0,0,0,0,0,0,0,"1,000,000",0,0,0,"1,000,000",0,"1,000,000","1,000,000",20260609
050628,毅嘉元大5C購03,0,0,0,0,0,0,0,0,0,"999,000",0,0,0,"999,000",0,"999,000","999,000",20260609
03114T,台灣50富邦5B售03,0,0,0,0,0,0,0,0,0,"998,000",0,0,0,"998,000",0,"998,000","998,000",20260609
03241T,台灣50富邦5B售05,0,0,0,0,0,0,0,0,0,"998,000",0,0,0,"998,000",0,"998,000","998,000",20260609
033566,長榮太統一59購02,0,0,0,0,0,0,0,0,0,"998,000",0,0,0,"998,000",0,"998,000","998,000",20260609
070269,A50正2元大61購01,0,0,0,0,0,0,0,0,0,"992,000",0,0,0,"992,000",0,"992,000","992,000",20260609
041658,元金2X中信5A購04,0,0,0,0,0,0,0,0,0,"991,000",0,0,0,"991,000",0,"991,000","991,000",20260609
066859,聯詠群益5B購02,0,0,0,0,0,0,0,0,0,"985,000",0,0,0,"1,083,000","98,000","985,000","985,000",20260609
03295T,群創凱基5B售05,0,0,0,0,0,0,0,0,0,"974,000",0,0,0,"1,033,000","59,000","974,000","974,000",20260609
069128,超豐元大5B購01,0,0,0,0,0,0,0,0,0,"973,000",0,0,0,"973,000",0,"973,000","973,000",20260609
048049,宏達電富邦57購01,0,0,0,0,0,0,0,0,0,"968,000",0,0,0,"996,000","28,000","968,000","968,000",20260609
070231,臺股指群益5C購10,0,0,0,0,0,0,0,0,0,"963,000",0,0,0,"963,000",0,"963,000","963,000",20260609
2492,華新科,"1,716,495","646,100","1,070,395",0,0,0,"90,000",0,"90,000","-203,694","147,000","127,000","20,000","12,600","236,294","-223,694","956,701",20260609
2548,華固,"2,256,882","920,393","1,336,489",0,0,0,"24,000","530,000","-506,000","115,207","126,000","14,774","111,226","4,000",19,"3,981","945,696",20260609
068351,聯詠群益5B購04,0,0,0,0,0,0,0,0,0,"944,000",0,0,0,"999,000","55,000","944,000","944,000",20260609
084022,亞光統一66購01,0,0,0,0,0,0,0,0,0,"931,000",0,0,0,"1,255,000","324,000","931,000","931,000",20260609
068512,南亞科台新5B購05,0,0,0,0,0,0,0,0,0,"927,000",0,0,0,"1,054,000","127,000","927,000","927,000",20260609
066854,光寶科群益5C購03,0,0,0,0,0,0,0,0,0,"927,000",0,0,0,"1,009,000","82,000","927,000","927,000",20260609
068607,瑞昱富邦62購01,0,0,0,0,0,0,0,0,0,"925,000",0,0,0,"1,009,000","84,000","925,000","925,000",20260609
061236,奇鋐台新59購02,0,0,0,0,0,0,0,0,0,"912,000",0,0,0,"912,000",0,"912,000","912,000",20260609
8131,福懋科,"2,060,029","1,259,202","800,827",0,0,0,0,0,0,"101,264","2,860","7,096","-4,236","143,697","38,197","105,500","902,091",20260609
054377,長榮太元大59購02,0,0,0,0,0,0,0,0,0,"902,000",0,0,0,"1,079,000","177,000","902,000","902,000",20260609
060178,臺股指中信62購01,0,0,0,0,0,0,0,0,0,"902,000",0,0,0,"904,000","2,000","902,000","902,000",20260609
065740,貿聯元大61購03,0,0,0,0,0,0,0,0,0,"900,000",0,0,0,"900,000",0,"900,000","900,000",20260609
053578,華泰元大5C購02,0,0,0,0,0,0,0,0,0,"900,000",0,0,0,"900,000",0,"900,000","900,000",20260609
009813,貝萊德標普卓越50,"1,124","23,000","-21,876",0,0,0,0,0,0,"918,899",0,0,0,"989,000","70,101","918,899","897,023",20260609
068634,光寶科中信5B購01,0,0,0,0,0,0,0,0,0,"896,000",0,0,0,"1,247,000","351,000","896,000","896,000",20260609
061851,奇鋐群益59購19,0,0,0,0,0,0,0,0,0,"882,000",0,0,0,"1,001,000","119,000","882,000","882,000",20260609
064867,保瑞元大61購01,0,0,0,0,0,0,0,0,0,"880,000",0,0,0,"884,000","4,000","880,000","880,000",20260609
064715,金像電元大5A購17,0,0,0,0,0,0,0,0,0,"879,000",0,0,0,"879,000",0,"879,000","879,000",20260609
065087,燿華富邦61購01,0,0,0,0,0,0,0,0,0,"878,000",0,0,0,"1,220,000","342,000","878,000","878,000",20260609
058403,台新金富邦59購01,0,0,0,0,0,0,0,0,0,"874,000",0,0,0,"887,000","13,000","874,000","874,000",20260609
2851,中再保,"1,704,402","794,115","910,287",0,0,0,0,0,0,"-38,006","6,000","41,006","-35,006",0,"3,000","-3,000","872,281",20260609
067567,晶豪科群益5C購03,0,0,0,0,0,0,0,0,0,"869,000",0,0,0,"973,000","104,000","869,000","869,000",20260609
8996,高力,"1,923,641","1,660,686","262,955",0,0,0,"497,000","1,000","496,000","107,680","256,435","148,755","107,680",0,0,0,"866,635",20260609
069471,新日興國泰5C購01,0,0,0,0,0,0,0,0,0,"861,000",0,0,0,"956,000","95,000","861,000","861,000",20260609
036253,廣宇元大57購02,0,0,0,0,0,0,0,0,0,"860,000",0,0,0,"906,000","46,000","860,000","860,000",20260609
068481,富鼎統一63購01,0,0,0,0,0,0,0,0,0,"858,000",0,0,0,"866,000","8,000","858,000","858,000",20260609
6412,群電,"4,072,205","916,782","3,155,423",0,0,0,0,"2,280,000","-2,280,000","-21,224",0,"2,000","-2,000","52,000","71,224","-19,224","854,199",20260609
059545,定穎控群益59購04,0,0,0,0,0,0,0,0,0,"846,000",0,0,0,"868,000","22,000","846,000","846,000",20260609
067279,華邦電國票5C購02,0,0,0,0,0,0,0,0,0,"843,000",0,0,0,"1,454,000","611,000","843,000","843,000",20260609
6443,元晶,"4,833,354","3,869,000","964,354",0,0,0,0,0,0,"-124,969","47,000","172,000","-125,000","47,153","47,122",31,"839,385",20260609
065831,嘉晶中信5B購01,0,0,0,0,0,0,0,0,0,"834,000",0,0,0,"1,041,000","207,000","834,000","834,000",20260609
054157,士電元大5C購01,0,0,0,0,0,0,0,0,0,"832,000",0,0,0,"832,000",0,"832,000","832,000",20260609
6269,台郡,"3,515,510","2,912,774","602,736",0,0,0,0,0,0,"224,105","64,054","53,144","10,910","227,962","14,767","213,195","826,841",20260609
053033,台積電富邦71購01,0,0,0,0,0,0,0,0,0,"825,000",0,0,0,"1,535,000","710,000","825,000","825,000",20260609
2006,東和鋼鐵,"1,609,966","757,000","852,966",0,0,0,"2,000","12,574","-10,574","-18,030",0,"12,000","-12,000","14,570","20,600","-6,030","824,362",20260609
00941,中信上游半導體,"46,014","3,000","43,014",0,0,0,0,0,0,"779,447",0,0,0,"1,187,758","408,311","779,447","822,461",20260609
069200,友達群益5B購08,0,0,0,0,0,0,0,0,0,"819,000",0,0,0,"819,000",0,"819,000","819,000",20260609
056068,金像電統一72購02,0,0,0,0,0,0,0,0,0,"814,000",0,0,0,"820,000","6,000","814,000","814,000",20260609
066393,台積電元大64購10,0,0,0,0,0,0,0,0,0,"813,000",0,0,0,"820,000","7,000","813,000","813,000",20260609
068913,金像電國泰5C購01,0,0,0,0,0,0,0,0,0,"812,000",0,0,0,"1,073,000","261,000","812,000","812,000",20260609
060568,康舒元富59購03,0,0,0,0,0,0,0,0,0,"810,000",0,0,0,"810,000",0,"810,000","810,000",20260609
052495,定穎控國票5A購01,0,0,0,0,0,0,0,0,0,"809,000",0,0,0,"1,207,000","398,000","809,000","809,000",20260609
039177,宏達電元大59購01,0,0,0,0,0,0,0,0,0,"802,000",0,0,0,"1,497,000","695,000","802,000","802,000",20260609
064071,長興富邦64購01,0,0,0,0,0,0,0,0,0,"796,000",0,0,0,"817,000","21,000","796,000","796,000",20260609
051068,群創國票59購01,0,0,0,0,0,0,0,0,0,"790,000",0,0,0,"820,000","30,000","790,000","790,000",20260609
051910,中鋼國票5B購01,0,0,0,0,0,0,0,0,0,"781,000",0,0,0,"781,000",0,"781,000","781,000",20260609
064707,台玻元大5C購04,"25,000",0,"25,000",0,0,0,0,0,0,"756,000",0,0,0,"1,080,000","324,000","756,000","781,000",20260609
065042,騰輝電元大5A購03,0,0,0,0,0,0,0,0,0,"778,000",0,0,0,"2,084,000","1,306,000","778,000","778,000",20260609
066503,華東元大5B購01,0,0,0,0,0,0,0,0,0,"776,000",0,0,0,"786,000","10,000","776,000","776,000",20260609
065215,臺股指元大5A購33,0,0,0,0,0,0,0,0,0,"773,000",0,0,0,"774,000","1,000","773,000","773,000",20260609
067966,台股增統一75購01,0,0,0,0,0,0,0,0,0,"763,000",0,0,0,"763,000",0,"763,000","763,000",20260609
4958,臻鼎-KY,"3,706,957","2,443,139","1,263,818",0,0,0,"26,000","415,000","-389,000","-111,824","33,000","60,000","-27,000","234,272","319,096","-84,824","762,994",20260609
064870,富世達元大61購01,0,0,0,0,0,0,0,0,0,"760,000",0,0,0,"760,000",0,"760,000","760,000",20260609
063441,鴻勁元大5A購04,0,0,0,0,0,0,0,0,0,"758,000",0,0,0,"758,000",0,"758,000","758,000",20260609
2105,正新,"5,729,608","19,117,086","-13,387,478",0,0,0,"14,109,000","34,589","14,074,411","68,240","318,000","269,526","48,474","151,003","131,237","19,766","755,173",20260609
056152,保瑞元大5B購01,0,0,0,0,0,0,0,0,0,"749,000",0,0,0,"767,000","18,000","749,000","749,000",20260609
063767,定穎控元大61購08,0,0,0,0,0,0,0,0,0,"743,000",0,0,0,"1,249,000","506,000","743,000","743,000",20260609
057364,全訊元大58購01,0,0,0,0,0,0,0,0,0,"742,000",0,0,0,"842,000","100,000","742,000","742,000",20260609
3450,聯鈞,"2,190,118","1,635,307","554,811",0,0,0,"174,000",0,"174,000","6,081","82,435","100,376","-17,941","42,466","18,444","24,022","734,892",20260609
068457,南亞科統一63購02,0,0,0,0,0,0,0,0,0,"734,000",0,0,0,"1,010,000","276,000","734,000","734,000",20260609
069229,T50正2台新5C購05,0,0,0,0,0,0,0,0,0,"733,000",0,0,0,"733,000",0,"733,000","733,000",20260609
058731,鴻海國票5A購01,0,0,0,0,0,0,0,0,0,"731,000",0,0,0,"884,000","153,000","731,000","731,000",20260609
068619,亞光富邦62購01,0,0,0,0,0,0,0,0,0,"728,000",0,0,0,"1,047,000","319,000","728,000","728,000",20260609
04017C,臺股指富邦65牛04,0,0,0,0,0,0,0,0,0,"723,000",0,0,0,"725,000","2,000","723,000","723,000",20260609
061055,牧德元大59購12,0,0,0,0,0,0,0,0,0,"722,000",0,0,0,"722,000",0,"722,000","722,000",20260609
068935,超豐富邦5B購01,0,0,0,0,0,0,0,0,0,"721,000",0,0,0,"799,000","78,000","721,000","721,000",20260609
065636,南亞科國泰63購01,0,0,0,0,0,0,0,0,0,"721,000",0,0,0,"1,083,000","362,000","721,000","721,000",20260609
03273T,群創國票5B售02,0,0,0,0,0,0,0,0,0,"717,000",0,0,0,"717,000",0,"717,000","717,000",20260609
070300,華碩元大5C購03,0,0,0,0,0,0,0,0,0,"715,000",0,0,0,"862,000","147,000","715,000","715,000",20260609
067085,T50正2元大5B購10,0,0,0,0,0,0,0,0,0,"711,000",0,0,0,"890,000","179,000","711,000","711,000",20260609
044905,鴻海統一57購03,0,0,0,0,0,0,0,0,0,"710,000",0,0,0,"710,000",0,"710,000","710,000",20260609
061653,龍德船元大5B購01,0,0,0,0,0,0,0,0,0,"704,000",0,0,0,"988,000","284,000","704,000","704,000",20260609
064312,金像電富邦61購01,0,0,0,0,0,0,0,0,0,"700,000",0,0,0,"841,000","141,000","700,000","700,000",20260609
051054,三芳國票57購01,0,0,0,0,0,0,0,0,0,"699,000",0,0,0,"699,000",0,"699,000","699,000",20260609
064150,友達統一74購01,0,0,0,0,0,0,0,0,0,"698,000",0,0,0,"1,002,000","304,000","698,000","698,000",20260609
054287,大亞國票58購01,0,0,0,0,0,0,0,0,0,"697,000",0,0,0,"699,000","2,000","697,000","697,000",20260609
062961,東聯凱基5A購01,0,0,0,0,0,0,0,0,0,"697,000",0,0,0,"697,000",0,"697,000","697,000",20260609
061827,GIS凱基5C購01,0,0,0,0,0,0,0,0,0,"694,000",0,0,0,"704,000","10,000","694,000","694,000",20260609
2316,楠梓電,"2,955,080","2,301,701","653,379",0,0,0,0,0,0,"37,398",0,"3,000","-3,000","108,576","68,178","40,398","690,777",20260609
069569,華邦電群益5B購10,0,0,0,0,0,0,0,0,0,"690,000",0,0,0,"750,000","60,000","690,000","690,000",20260609
052977,康舒統一61購03,0,0,0,0,0,0,0,0,0,"684,000",0,0,0,"1,151,000","467,000","684,000","684,000",20260609
051725,元黃金群益5B購01,0,0,0,0,0,0,0,0,0,"681,000",0,0,0,"701,000","20,000","681,000","681,000",20260609
067178,緯穎群益5B購06,0,0,0,0,0,0,0,0,0,"680,000",0,0,0,"690,000","10,000","680,000","680,000",20260609
069044,康普元大5B購03,0,0,0,0,0,0,0,0,0,"676,000",0,0,0,"686,000","10,000","676,000","676,000",20260609
8210,勤誠,"1,036,384","673,600","362,784",0,0,0,"254,000",0,"254,000","55,337","4,000","7,000","-3,000","181,687","123,350","58,337","672,121",20260609
055388,長興富邦5C購01,0,0,0,0,0,0,0,0,0,"665,000",0,0,0,"725,000","60,000","665,000","665,000",20260609
067985,聯電統一65購04,0,0,0,0,0,0,0,0,0,"665,000",0,0,0,"1,154,000","489,000","665,000","665,000",20260609
2497,怡利電,"1,025,154","375,000","650,154",0,0,0,0,0,0,"14,026","1,085","4,059","-2,974","22,000","5,000","17,000","664,180",20260609
044177,晟銘電統一6B購01,0,0,0,0,0,0,0,0,0,"662,000",0,0,0,"1,191,000","529,000","662,000","662,000",20260609
6831,邁科,"1,007,126","523,481","483,645",0,0,0,"172,000",0,"172,000","5,511","1,253",464,789,"27,734","23,012","4,722","661,156",20260609
051275,和椿統一65購02,0,0,0,0,0,0,0,0,0,"661,000",0,0,0,"927,000","266,000","661,000","661,000",20260609
058057,零壹群益5A購01,0,0,0,0,0,0,0,0,0,"659,000",0,0,0,"691,000","32,000","659,000","659,000",20260609
068632,臺股指富邦62購07,0,0,0,0,0,0,0,0,0,"657,000",0,0,0,"657,000",0,"657,000","657,000",20260609
068254,燿華統一63購01,0,0,0,0,0,0,0,0,0,"655,000",0,0,0,"692,000","37,000","655,000","655,000",20260609
062268,牧德群益62購01,0,0,0,0,0,0,0,0,0,"655,000",0,0,0,"655,000",0,"655,000","655,000",20260609
069372,T50正2元大5B購12,0,0,0,0,0,0,0,0,0,"654,000",0,0,0,"797,000","143,000","654,000","654,000",20260609
066378,臺指2X元大63購02,0,0,0,0,0,0,0,0,0,"654,000",0,0,0,"679,000","25,000","654,000","654,000",20260609
068012,華邦電統一65購04,0,0,0,0,0,0,0,0,0,"653,000",0,0,0,"785,000","132,000","653,000","653,000",20260609
00946,群益科技高息成長,"972,000","2,311,000","-1,339,000",0,0,0,0,0,0,"1,991,225",0,"1,000","-1,000","3,401,329","1,409,104","1,992,225","652,225",20260609
2405,輔信,"2,158,476","1,497,000","661,476",0,0,0,0,0,0,"-12,000","3,000","15,000","-12,000",0,0,0,"649,476",20260609
061720,大成鋼國票5A購02,0,0,0,0,0,0,0,0,0,"646,000",0,0,0,"646,000",0,"646,000","646,000",20260609
6414,樺漢,"2,103,124","1,400,926","702,198",0,0,0,"13,000","149,000","-136,000","77,628","49,000","70,000","-21,000","125,583","26,955","98,628","643,826",20260609
062240,世紀鋼國票5A購01,0,0,0,0,0,0,0,0,0,"639,000",0,0,0,"640,000","1,000","639,000","639,000",20260609
055878,亞力元大58購03,0,0,0,0,0,0,0,0,0,"634,000",0,0,0,"634,000",0,"634,000","634,000",20260609
065367,耀登國票5A購01,0,0,0,0,0,0,0,0,0,"632,000",0,0,0,"632,000",0,"632,000","632,000",20260609
00983A,主動中信ARK創新,"22,000","1,077,000","-1,055,000",0,0,0,0,0,0,"1,686,942","28,000",0,"28,000","1,778,130","119,188","1,658,942","631,942",20260609
057454,康舒富邦63購01,0,0,0,0,0,0,0,0,0,"627,000",0,0,0,"627,000",0,"627,000","627,000",20260609
035586,漢唐元大59購02,0,0,0,0,0,0,0,0,0,"627,000",0,0,0,"630,000","3,000","627,000","627,000",20260609
064618,南亞科元大5A購02,0,0,0,0,0,0,0,0,0,"626,000",0,0,0,"649,000","23,000","626,000","626,000",20260609
060975,威強電群益59購01,0,0,0,0,0,0,0,0,0,"625,000",0,0,0,"831,000","206,000","625,000","625,000",20260609
043903,勤誠統一65購02,"3,000","80,000","-77,000",0,0,0,0,0,0,"702,000",0,0,0,"1,275,000","573,000","702,000","625,000",20260609
068868,聯電群益5B購07,0,0,0,0,0,0,0,0,0,"624,000",0,0,0,"653,000","29,000","624,000","624,000",20260609
066924,中興電富邦5B購02,0,0,0,0,0,0,0,0,0,"623,000",0,0,0,"734,000","111,000","623,000","623,000",20260609
059037,國喬統一63購01,0,0,0,0,0,0,0,0,0,"620,000",0,0,0,"627,000","7,000","620,000","620,000",20260609
00965,元大航太防衛科技,"92,020","31,000","61,020",0,0,0,0,"300,000","-300,000","856,970",0,0,0,"890,000","33,030","856,970","617,990",20260609
068272,晶豪科統一64購01,0,0,0,0,0,0,0,0,0,"615,000",0,0,0,"687,000","72,000","615,000","615,000",20260609
069183,T50反1群益5B購03,0,0,0,0,0,0,0,0,0,"614,000",0,0,0,"663,000","49,000","614,000","614,000",20260609
069890,FH富產元大61購01,0,0,0,0,0,0,0,0,0,"614,000",0,0,0,"998,000","384,000","614,000","614,000",20260609
059077,美律國票5A購01,0,0,0,0,0,0,0,0,0,"612,000",0,0,0,"634,000","22,000","612,000","612,000",20260609
058765,華城中信59購02,0,0,0,0,0,0,0,0,0,"610,000",0,0,0,"610,000",0,"610,000","610,000",20260609
035059,漢唐統一59購01,0,0,0,0,0,0,0,0,0,"607,000",0,0,0,"607,000",0,"607,000","607,000",20260609
069581,中興電國泰61購01,0,0,0,0,0,0,0,0,0,"607,000",0,0,0,"607,000",0,"607,000","607,000",20260609
069352,聯電群益5B購09,0,0,0,0,0,0,0,0,0,"606,000",0,0,0,"721,000","115,000","606,000","606,000",20260609
035737,士電統一59購02,0,0,0,0,0,0,0,0,0,"606,000",0,0,0,"606,000",0,"606,000","606,000",20260609
059649,台虹統一63購02,0,0,0,0,0,0,0,0,0,"606,000",0,0,0,"1,856,000","1,250,000","606,000","606,000",20260609
00932,兆豐永續高息等權,"70,000","268,000","-198,000",0,0,0,0,0,0,"802,061",0,0,0,"1,242,006","439,945","802,061","604,061",20260609
035863,川湖群益57購03,0,0,0,0,0,0,0,0,0,"602,000",0,0,0,"607,000","5,000","602,000","602,000",20260609
070132,友達群益5C購01,0,0,0,0,0,0,0,0,0,"600,000",0,0,0,"600,000",0,"600,000","600,000",20260609
065440,貿聯元大5A購06,0,0,0,0,0,0,0,0,0,"600,000",0,0,0,"600,000",0,"600,000","600,000",20260609
2329,華泰,"3,075,524","2,927,228","148,296",0,0,0,0,0,0,"450,577","9,000","23,000","-14,000","612,774","148,197","464,577","598,873",20260609
067954,臺股指群益61購05,0,0,0,0,0,0,0,0,0,"597,000",0,0,0,"597,000",0,"597,000","597,000",20260609
066733,臺股指富邦68購01,0,0,0,0,0,0,0,0,0,"596,000",0,0,0,"596,000",0,"596,000","596,000",20260609
040609,川湖統一6A購01,0,0,0,0,0,0,0,0,0,"596,000",0,0,0,"598,000","2,000","596,000","596,000",20260609
059288,SGBR2X元大59購10,0,0,0,0,0,0,0,0,0,"594,000",0,0,0,"594,000",0,"594,000","594,000",20260609
059066,健策統一73購02,0,0,0,0,0,0,0,0,0,"593,000",0,0,0,"603,000","10,000","593,000","593,000",20260609
065235,世紀鋼國票5A購02,0,0,0,0,0,0,0,0,0,"593,000",0,0,0,"634,000","41,000","593,000","593,000",20260609
069066,超豐群益5B購02,0,0,0,0,0,0,0,0,0,"589,000",0,0,0,"907,000","318,000","589,000","589,000",20260609
062816,中碳元大5A購01,0,0,0,0,0,0,0,0,0,"584,000",0,0,0,"756,000","172,000","584,000","584,000",20260609
6213,聯茂,"3,681,191","3,112,932","568,259",0,0,0,0,"3,000","-3,000","16,287","93,000","98,825","-5,825","183,901","161,789","22,112","581,546",20260609
060172,南亞中信59購06,0,0,0,0,0,0,0,0,0,"580,000",0,0,0,"772,000","192,000","580,000","580,000",20260609
8114,振樺電,"1,420,882","825,000","595,882",0,0,0,0,"1,000","-1,000","-16,603","5,000","15,938","-10,938",3,"5,668","-5,665","578,279",20260609
5471,松翰,"991,594","406,035","585,559",0,0,0,0,0,0,"-8,745","6,000","14,745","-8,745",0,0,0,"576,814",20260609
066666,川湖凱基5B購08,0,0,0,0,0,0,0,0,0,"575,000",0,0,0,"831,000","256,000","575,000","575,000",20260609
057440,中興電富邦5B購01,0,0,0,0,0,0,0,0,0,"570,000",0,0,0,"573,000","3,000","570,000","570,000",20260609
070316,晶豪科元大61購03,0,0,0,0,0,0,0,0,0,"567,000",0,0,0,"567,000",0,"567,000","567,000",20260609
064478,TPK元大5A購05,0,0,0,0,0,0,0,0,0,"566,000",0,0,0,"566,000",0,"566,000","566,000",20260609
050355,鴻準富邦58購01,0,0,0,0,0,0,0,0,0,"560,000",0,0,0,"560,000",0,"560,000","560,000",20260609
068896,金像電中信65購01,0,0,0,0,0,0,0,0,0,"557,000",0,0,0,"1,570,000","1,013,000","557,000","557,000",20260609
051184,勝一國票5B購01,0,0,0,0,0,0,0,0,0,"554,000",0,0,0,"563,000","9,000","554,000","554,000",20260609
066708,川湖富邦5B購02,0,0,0,0,0,0,0,0,0,"553,000",0,0,0,"650,000","97,000","553,000","553,000",20260609
067110,創見元大5B購03,0,0,0,0,0,0,0,0,0,"551,000",0,0,0,"553,000","2,000","551,000","551,000",20260609
009811,統一美國50,"176,000","13,000","163,000",0,0,0,0,0,0,"387,631",0,0,0,"801,000","413,369","387,631","550,631",20260609
066530,T50正2群益5B購03,0,0,0,0,0,0,0,0,0,"550,000",0,0,0,"550,000",0,"550,000","550,000",20260609
058006,國精化元大59購01,0,0,0,0,0,0,0,0,0,"547,000",0,0,0,"557,000","10,000","547,000","547,000",20260609
072971,聯發科元大59購01,0,0,0,0,0,0,0,0,0,"547,000",0,0,0,"547,000",0,"547,000","547,000",20260609
2903,遠百,"1,845,000","1,161,000","684,000",0,0,0,0,0,0,"-137,000",0,"137,000","-137,000",0,0,0,"547,000",20260609
069450,聯電富邦63購01,0,0,0,0,0,0,0,0,0,"546,000",0,0,0,"549,000","3,000","546,000","546,000",20260609
066758,臺股指群益63購02,0,0,0,0,0,0,0,0,0,"545,000",0,0,0,"595,000","50,000","545,000","545,000",20260609
064358,友達國票5A購03,0,0,0,0,0,0,0,0,0,"544,000",0,0,0,"550,000","6,000","544,000","544,000",20260609
066637,聯電元大5B購08,0,0,0,0,0,0,0,0,0,"543,000",0,0,0,"543,000",0,"543,000","543,000",20260609
063164,華航永豐5C購01,0,0,0,0,0,0,0,0,0,"543,000",0,0,0,"659,000","116,000","543,000","543,000",20260609
059153,瑞儀凱基59購01,0,0,0,0,0,0,0,0,0,"540,000",0,0,0,"570,000","30,000","540,000","540,000",20260609
